0,1,2,3,4,5,6
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
1,"马克思主义/思
想政治教育",大学生思想政治教育制度文化研究,规划基金项目,19YJA710062,赵贵臣,北华大学
2,"马克思主义/思
想政治教育",中国特色社会主义理论体系的形成与发展研究,规划基金项目,19YJA710067,郑克卿,"北华航天工业学
院"
3,"马克思主义/思
想政治教育","新中国成立70年中国共产党改善农村民生的历史进程与基
本经验研究",规划基金项目,19YJA710056,张菊香,常州大学
4,"马克思主义/思
想政治教育","建立高校“八维一体”思想政治教育生态共同体的路径研
究",规划基金项目,19YJA710016,李才俊,重庆文理学院
5,"马克思主义/思
想政治教育",基于议题设置的自媒体公众表达机制与规制研究,规划基金项目,19YJA710055,张东,重庆邮电大学
6,"马克思主义/思
想政治教育",鲁迅杂文的思想政治教育价值研究,规划基金项目,19YJA710027,马文萍,大连交通大学
7,"马克思主义/思
想政治教育",意识形态安全背景下高校互联网宗教问题研究,规划基金项目,19YJA710043,许宏,德州学院
8,"马克思主义/思
想政治教育",新时代绿色话语体系研究,规划基金项目,19YJA710044,许婕,东北林业大学
9,"马克思主义/思
想政治教育",中国共产党政治建设的内在逻辑与战略指向研究,规划基金项目,19YJA710006,段妍,东北师范大学
10,"马克思主义/思
想政治教育",改革开放以来中国共产党管党治党历史经验研究,规划基金项目,19YJA710012,黄桂英,东北师范大学
11,"马克思主义/思
想政治教育",改革开放以来红色文化大众传播基本经验研究,规划基金项目,19YJA710013,黄家周,广西财经学院
12,"马克思主义/思
想政治教育",人类命运共同体价值认同的基础与实现路径研究,规划基金项目,19YJA710030,潘柳燕,广西大学
13,"马克思主义/思
想政治教育",政治经济学批判视域中的人类命运共同体研究,规划基金项目,19YJA710002,陈道武,贵州师范大学
14,"马克思主义/思
想政治教育",数字化媒介场域下马克思主义意识形态话语能力建设研究,规划基金项目,19YJA710040,伍志燕,贵州师范大学
15,"马克思主义/思
想政治教育",红军在广西开展社会调查活动的历史考察研究,规划基金项目,19YJA710020,李慧,桂林理工大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
16,"马克思主义/思
想政治教育",文化自信视阈下大学生红色文化认同培育研究,规划基金项目,19YJA710046,闫金红,哈尔滨工业大学
17,"马克思主义/思
想政治教育",网络舆论群体极化风险评估及导控研究,规划基金项目,19YJA710010,胡明辉,"海南经贸职业技
术学院"
18,"马克思主义/思
想政治教育",改革开放以来中国共产党增强群众组织力理论与实践研究,规划基金项目,19YJA710014,纪中强,河南科技大学
19,"马克思主义/思
想政治教育",新时代伦理精神发展策略研究,规划基金项目,19YJA710005,杜灵来,河南师范大学
20,"马克思主义/思
想政治教育",中医药文化国际传播的规律及策略研究,规划基金项目,19YJA710018,李和伟,"黑龙江中医药大
学"
21,"马克思主义/思
想政治教育",高校学生思想动态大数据监测与评价研究,规划基金项目,19YJA710053,于祥成,湖南大学
22,"马克思主义/思
想政治教育",新时代中国共产党凝聚力研究,规划基金项目,19YJA710052,尹世尤,湖南大学
23,"马克思主义/思
想政治教育",习近平总书记关于美好生活的重要论述的政治哲学研究,规划基金项目,19YJA710057,张卫明,"湖南人文科技学
院"
24,"马克思主义/思
想政治教育",人民内部矛盾视野中的新时代阶层问题研究,规划基金项目,19YJA710017,李风华,湖南师范大学
25,"马克思主义/思
想政治教育",习近平总书记关于新时代青年担当的重要论述研究,规划基金项目,19YJA710038,魏彤儒,华北电力大学
26,"马克思主义/思
想政治教育",青年马克思的黑格尔转向研究,规划基金项目,19YJA710029,潘斌,华东师范大学
27,"马克思主义/思
想政治教育","新中国成立初期中国共产党增强社会号召力的历史经验与
启示研究",规划基金项目,19YJA710048,杨丽萍,华东师范大学
28,"马克思主义/思
想政治教育",大卫·哈维空间批判理论研究,规划基金项目,19YJA710024,刘丽,淮阴师范学院
29,"马克思主义/思
想政治教育",新时代走向“强起来”的文化自信研究,规划基金项目,19YJA710054,张波,吉林大学
30,"马克思主义/思
想政治教育",乡村振兴视域中农民主体意识培育研究,规划基金项目,19YJA710022,廖运生,江西农业大学
31,"马克思主义/思
想政治教育","新时代中国共产党历史使命的理论渊源、实践路径和时代
价值研究",规划基金项目,19YJA710041,肖华平,江西师范大学
32,"马克思主义/思
想政治教育","指向心理认同的“TPII”高校思想政治教育教学有效性提
升机制研究",规划基金项目,19YJA710039,吴寒斌,江西中医药大学
33,"马克思主义/思
想政治教育",新时代西北民族地区意识形态安全问题研究,规划基金项目,19YJA710047,杨宏伟,兰州大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
34,"马克思主义/思
想政治教育",新时代中国特色乡村治理体系现代化研究,规划基金项目,19YJA710031,邱春林,临沂大学
35,"马克思主义/思
想政治教育",中国特色协商民主对西方民主的超越研究,规划基金项目,19YJA710050,杨艳春,南昌工程学院
36,"马克思主义/思
想政治教育",新时代高素质思想政治理论课教师队伍建设长效机制研究,规划基金项目,19YJA710009,郭莉,南昌航空大学
37,"马克思主义/思
想政治教育",立美育德：当代高校立德树人路径研究,规划基金项目,19YJA710021,李骏,南京财经大学
38,"马克思主义/思
想政治教育",马克思共同体思想及其对建构人类命运共同体意义研究,规划基金项目,19YJA710028,牛庆燕,南京林业大学
39,"马克思主义/思
想政治教育",“网络红人”现象对青少年价值观的影响及对策研究,规划基金项目,19YJA710015,康洁,宁波大学
40,"马克思主义/思
想政治教育",马克思虚拟资本理论与当代资本主义金融经济危机研究,规划基金项目,19YJA710007,冯玲玲,曲阜师范大学
41,"马克思主义/思
想政治教育",党的十八大以来党的建设质量不断提高的基本经验研究,规划基金项目,19YJA710061,赵付科,山东财经大学
42,"马克思主义/思
想政治教育",21世纪西欧发达国家共产党适应性变革与政治走向研究,规划基金项目,19YJA710064,赵婷,山东大学
43,"马克思主义/思
想政治教育",习近平新时代中国特色社会主义经济思想研究,规划基金项目,19YJA710025,刘雅静,山东大学
44,"马克思主义/思
想政治教育",中国共产党党内政治文化研究,规划基金项目,19YJA710065,赵秀芳,山西师范大学
45,"马克思主义/思
想政治教育",政治建设视野下防止党内形成利益集团的实践路径研究,规划基金项目,19YJA710058,张亚泽,陕西师范大学
46,"马克思主义/思
想政治教育",新时代中国特色社会主义收入分配理论与实践研究,规划基金项目,19YJA710049,杨莲秀,"上海工程技术大
学"
47,"马克思主义/思
想政治教育",马克思《资本论》的生态解读与新时代的意义研究,规划基金项目,19YJA710042,徐水华,上海理工大学
48,"马克思主义/思
想政治教育",建国初期上海高校思想政治教育研究（1949-1956）,规划基金项目,19YJA710008,公磊,上海师范大学
49,"马克思主义/思
想政治教育",中国特色社会主义在西方发达国家的传播状况研究,规划基金项目,19YJA710066,郑国玉,上海外国语大学
50,"马克思主义/思
想政治教育",习近平总书记对科学社会主义的重大贡献研究,规划基金项目,19YJA710034,孙力,"上海应用技术大
学"
51,"马克思主义/思
想政治教育",新时代中国共产党执政理念研究,规划基金项目,19YJA710060,章越松,绍兴文理学院
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
52,"马克思主义/思
想政治教育",马克思的社会关系思想与历史唯物主义发展研究,规划基金项目,19YJA710036,王洪波,首都师范大学
53,"马克思主义/思
想政治教育","中国审美主义传统对“美好生活”的哲学阐释及其教育价
值研究",规划基金项目,19YJA710063,赵景阳,泰山学院
54,"马克思主义/思
想政治教育","新时代中国共产党国家形象塑造的基本理念和主要路径研
究",规划基金项目,19YJA710019,李华,武汉大学
55,"马克思主义/思
想政治教育",中国共产党制度治党思想的历史由来与经验启示研究,规划基金项目,19YJA710032,任志江,西南财经大学
56,"马克思主义/思
想政治教育",大学生中华民族共同体意识培育研究,规划基金项目,19YJA710037,王华敏,西南大学
57,"马克思主义/思
想政治教育","民族地区红色文化传承与社会主义核心价值观培育践行实
证研究",规划基金项目,19YJA710003,陈颜,西南民族大学
58,"马克思主义/思
想政治教育",周恩来与生态环境保护工作研究,规划基金项目,19YJA710023,刘浚,西南石油大学
59,"马克思主义/思
想政治教育",新时代南岭走廊新乡贤文化构建及应用研究,规划基金项目,19YJA710001,曾鹰,湘南学院
60,"马克思主义/思
想政治教育","新时代农村基层党组织组织力建设的理论逻辑和实践路径
研究",规划基金项目,19YJA710045,薛小平,扬州大学
61,"马克思主义/思
想政治教育",新型城镇化进程中新居民社会公德认同与建设路径研究,规划基金项目,19YJA710059,章秀英,浙江师范大学
62,"马克思主义/思
想政治教育",习近平总书记关于自主创新的重要论述研究,规划基金项目,19YJA710004,程志波,中国矿业大学
