0,1,2,3,4,5,6
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1,"马克思主义/
思想政治教育",高职学院工匠人才培养模式探索与实践研究,规划基金项目,17XJA710001,许立,南充职业技术学院
2,"马克思主义/
思想政治教育",新媒体技术与高校思想政治教育传统优势融合研究,规划基金项目,17XJA710002,周红,西北师范大学
3,"马克思主义/
思想政治教育","西南少数民族大学生对中华民族理性认同基础及教
育对策研究",青年基金项目,17XJC710002,刘毅,成都学院
4,"马克思主义/
思想政治教育",美国高校研究生学术道德课程运行机理研究,青年基金项目,17XJC710001,赖雪梅,重庆理工大学
5,哲学,西方马克思主义实践观及其效应研究,规划基金项目,17XJA720001,潘宇鹏,西南政法大学
6,哲学,儒家“权”思想研究,青年基金项目,17XJC720001,刘小红,宝鸡文理学院
7,哲学,西方左翼科学哲学研究,青年基金项目,17XJC720002,王凤祥,贵州财经大学
8,哲学,朱子“心学”研究,青年基金项目,17XJC720003,赵玫,西北民族大学
9,宗教学,南山律宗资持派文献整理与研究,青年基金项目,17XJC730001,国威,四川大学
10,语言学,英汉句子建构的语用视点研究,规划基金项目,17XJA740002,唐淑华,重庆三峡学院
11,语言学,基于有生性层级的转喻人认知模式研究,规划基金项目,17XJA740001,崔建斌,西安文理学院
12,语言学,川西康区的语言认同与语言教育研究,规划基金项目,17XJA740003,赵静,西南交通大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
13,语言学,"新世纪（2000-2015）中国对美国非虚构文学的翻译
与传播研究",青年基金项目,17XJC740011,赵国月,长江师范学院
14,语言学,基于数据挖掘的外语学习预警机制研究,青年基金项目,17XJC740009,肖巍,重庆大学
15,语言学,中英早期外交中访华使团翻译研究,青年基金项目,17XJC740004,刘黎,重庆交通大学
16,语言学,农村留守儿童书面叙事能力及其情感投射方式,青年基金项目,17XJC740010,肖祎,重庆三峡学院
17,语言学,湾碧傣语参考语法,青年基金项目,17XJC740012,周焱,楚雄师范学院
18,语言学,"蒙古族大学生民族文化翻译能力与跨文化交际能力
的关联路径研究",青年基金项目,17XJC740008,吴丹,呼和浩特民族学院
19,语言学,"“一带一路”背景下内蒙古历史与文化汉英平行语
料库的构建",青年基金项目,17XJC740003,林杨,内蒙古大学
20,语言学,"语法化视野下汉语方所介词的来源、历史层次与更
新研究",青年基金项目,17XJC740005,马梅玉,西安交通大学
21,语言学,基于语料库的敦煌汉简文字发展研究,青年基金项目,17XJC740002,雷黎明,西北师范大学
22,语言学,延安时期的翻译文化与价值研究,青年基金项目,17XJC740007,王黎娜,延安大学
23,语言学,现代汉语评注性副词篇章衔接功能研究,青年基金项目,17XJC740001,巴丹,右江民族医学院
24,语言学,基于语料库的对话句法共振与语用推理关系研究,青年基金项目,17XJC740006,沈艳萍,云南师范大学
25,中国文学,长江三峡文学地理研究,规划基金项目,17XJA751001,李俊,重庆三峡学院
26,中国文学,现代文学大家与大后方文学的整体建构,规划基金项目,17XJA751002,李文平,重庆师范大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
27,中国文学,平行研究视角下的英国民谣与瑶族歌谣对比,规划基金项目,17XJA751003,颜健生,贺州学院
28,中国文学,伦理诗学中的民族性问题研究,规划基金项目,17XJA751004,张同胜,兰州大学
29,中国文学,宋代唐集序跋研究,青年基金项目,17XJC751005,刘冰欣,宝鸡文理学院
30,中国文学,"书写民族国家——以1920年代乡土文学话语为中心
的文学思想史考察",青年基金项目,17XJC751004,李音,海南大学
31,中国文学,论现代武侠文学“民族形象”的生成与建构,青年基金项目,17XJC751001,陈中亮,昆明理工大学
32,中国文学,中国古代总集分类体例研究,青年基金项目,17XJC751002,蒋旅佳,陕西师范大学
33,中国文学,唐代制举与儒学研究,青年基金项目,17XJC751006,田子爽,西安财经学院
34,中国文学,清末民国时期外国童话在中国的译介与影响研究,青年基金项目,17XJC751007,周小娟,西北师范大学
35,中国文学,复兴与重塑：延安时期的木刻版画研究,青年基金项目,17XJC751003,李萍,延安大学
36,外国文学,西方马克思主义小说批评研究,规划基金项目,17XJA752003,邱晓林,四川大学
37,外国文学,当代美国女性自传性书写中的情动机制,规划基金项目,17XJA752002,李芳,西南大学
38,外国文学,R.S.托马斯诗歌美学研究,规划基金项目,17XJA752001,蒋芬,玉林师范学院
39,外国文学,"阿富汗裔美国作家卡勒德·胡赛尼作品中的文化书
写研究",青年基金项目,17XJC752003,余艳娥,昆明理工大学
40,外国文学,村上春树作品中的审父叙事研究,青年基金项目,17XJC752001,沈丽芳,西安交通大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
41,外国文学,文学经典建构与民族身份书写：美国文学选集研究,青年基金项目,17XJC752002,史鹏路,西安交通大学
42,艺术学,"丝绸之路甘青段少数民族乡土民居保护传承的设计
策略研究",青年基金项目,17XJC760001,崔文河,西安建筑科技大学
43,历史学,"20世纪初中国国学研究机构的开山——四川国学院
的兴办与影响研究",规划基金项目,17XJA770001,魏红翎,成都学院
44,历史学,清代晚明史书写中的东林话语研究,青年基金项目,17XJC770003,阳正伟,昆明学院
45,历史学,美国环境外交与对外战略关系研究（1969-1992）,青年基金项目,17XJC770002,靳小勇,西安交通大学
46,历史学,兰普莱希特史学研究,青年基金项目,17XJC770001,柏悦,西北大学
47,考古学,三峡地区古居民生业模式的考古学研究,青年基金项目,17XJC780002,马江波,重庆师范大学
48,考古学,两周青铜器生产、流通问题研究,青年基金项目,17XJC780001,黎海超,四川大学
49,经济学,马克思主义人口结构调整理论中国化研究,规划基金项目,17XJA790005,宋元梁,西安工业大学
50,经济学,"新常态下中国经济增长数量和质量多维互动机制研
究",规划基金项目,17XJA790004,师 博,西北大学
51,经济学,"社会观察、认知偏差与消费不足：机制、实证与政
策含义",规划基金项目,17XJA790003,刘阳,西南财经大学
52,经济学,近代中国财政思想转型研究,规划基金项目,17XJA790001,付志宇,西南交通大学
53,经济学,"新能源、传统能源与相关金融市场价格波动及其交
互行为的复杂非线性特征研究",规划基金项目,17XJA790002,胡杨,西南交通大学
54,经济学,贫困地区农村金融减贫效应及作用机理研究,青年基金项目,17XJC790007,刘芳,宝鸡文理学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
55,经济学,"供给侧改革背景下武陵山片区精准扶贫的长效机制
研究",青年基金项目,17XJC790018,周伍阳,长江师范学院
56,经济学,"非常规货币政策对新兴市场经济体的溢出效应及政
策协调研究-以中国和印度为例",青年基金项目,17XJC790016,许欣欣,成都学院
57,经济学,"“一带一路”沿线国家基础设施建设与我国制造业
的全球价值链升级研究",青年基金项目,17XJC790013,唐丽淼,重庆工商大学
58,经济学,产能过剩背景下的杠杆率悖论与货币政策选择,青年基金项目,17XJC790015,王韧,重庆工商大学
59,经济学,"“南海争端”对中菲越经济发展的影响效应及渠道
——基于合成控制法的经验研究",青年基金项目,17XJC790012,唐菁菁,广西大学
60,经济学,"基于新经济地理学视角下西部欠发达地区环境污染
与环境公正研究",青年基金项目,17XJC790001,戴其文,广西师范大学
61,经济学,"虚拟水视角下中国各省水资源政策的多区域CGE模拟
研究",青年基金项目,17XJC790002,邓光耀,兰州财经大学
62,经济学,"基于利益相关者的农业完全成本水价形成及效应机
理研究",青年基金项目,17XJC790010,穆兰,陕西师范大学
63,经济学,"老龄化对中国长期技术进步的影响研究——基于企
业创新“需求侧”视角的分析",青年基金项目,17XJC790003,豆建春,陕西师范大学
64,经济学,比较视角下马克思主义政治经济学的创新研究,青年基金项目,17XJC790017,张志敏,西安工程大学
65,经济学,农户分化背景下需求驱动型农技推广机制研究,青年基金项目,17XJC790004,焦源,西安工业大学
66,经济学,"美联储加息与中国经济金融稳定：基于宏观审慎的
视角",青年基金项目,17XJC790005,李祥发,西安理工大学
67,经济学,股指期货市场投资者情绪与信息传递效率,青年基金项目,17XJC790008,刘文文,西华大学
68,经济学,"基于金融摩擦视角的“房地产-银行”系统关联性研
究",青年基金项目,17XJC790006,李雪,西南财经大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
69,经济学,"异质信念对资产定价的影响研究——基于A股市场融
资融券的视角",青年基金项目,17XJC790009,刘映池,西南交通大学
70,经济学,"经济增长拉动就业的行业差异及行业结构优化的对
策研究",青年基金项目,17XJC790014,王磊,延边大学
71,经济学,"“一带一路”与长江经济带的联通：基于西南区域
的价值链视角",青年基金项目,17XJC790011,全诗凡,云南财经大学
